desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,qtd_commits,commits,doa_a,doa_n,classificacao,autor
Arnold D. Robbins,builtin.c,,,USG,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,not_yet,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,notdef,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,sun386,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,sun386			/* Can't cast unsigned (int/long) from ptr->value */,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(!(VMS)) || (NO_TTY_FWRITE),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,GFMT_WORKAROUND,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,_CRAY,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,atarist,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,exp,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,log,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,sun386		/* Can't cast unsigned (int/long) from ptr->value */,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,SRANDOM_PROTO,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,linux,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,((__alpha) && (__osf__)) || (_CRAY),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(RANDOM_MISSING),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,((__alpha) && (__osf__)) || (_CRAY) || (_MIPS_SZLONG == 64),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,HAVE_RANDOM,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(BITOPS) || (NONDECDATA),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,BITOPS,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(HAVE_FCNTL_H),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_ALL,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_COLLATE,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_CTYPE,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_MESSAGES,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_MONETARY,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_NUMERIC,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_RESPONSE,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LC_TIME,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,MBS_SUPPORT,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,"SIZE_MAX	/* C99 constant, can't rely on it everywhere */",,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,CHAR_BIT,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,INTMAX_MIN,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,UINTMAX_MAX,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,! (PRINTF_HAS_F_FORMAT) || PRINTF_HAS_F_FORMAT != 1,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,DBL_MANT_DIG,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,ENABLE_NLS && (HAVE_LOCALE_H),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,FLT_MANT_DIG,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,FLT_RADIX,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,HAVE_UINTMAX_T,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,LDBL_MANT_DIG,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,STDC_HEADERS,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(HAVE_LOCALE_H),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,VAXCRTL,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(LC_NUMERIC),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,ENABLE_NLS && (LC_MESSAGES) && HAVE_DCGETTEXT,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(HAVE_POPEN_H),,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,HAVE_FMOD,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,WCOREDUMP,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,SIGPIPE,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,SUPPLY_INTDIV,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,(PRINTF_HAS_A_FORMAT) && PRINTF_HAS_A_FORMAT == 1,,,,,,Colaborador
Arnold D. Robbins,builtin.c,,,HAVE_MPFR,,,,,,Colaborador
Arnold D. Robbins,cat-compat.c,5,True,HAVE_CONFIG_H,2,"bc70de7b3302d5a81515b901cae376b8b51d2004  -  2010-07-16 13:09:56+03:00, fae4762eba9ff7bb466a600130e9c90eaac6b0bc  -  2010-07-16 13:14:38+03:00",4.719,1.0,Misto,Autor
Arnold D. Robbins,cat-compat.c,,,HAVE_NL_TYPES_H,,,,,,Autor
Arnold D. Robbins,cat-compat.c,,,HAVE_SETLOCALE &&  HAVE_LC_MESSAGES \,,,,,,Autor
Arnold D. Robbins,cat-compat.c,,,STDC_HEADERS,,,,,,Autor
Arnold D. Robbins,cat-compat.c,,,_LIBC,,,,,,Autor
Arnold D. Robbins,cat-id-tbl.c,0,True,,2,"bc70de7b3302d5a81515b901cae376b8b51d2004  -  2010-07-16 13:09:56+03:00, fae4762eba9ff7bb466a600130e9c90eaac6b0bc  -  2010-07-16 13:14:38+03:00",4.719,1.0,Generalista,Autor
Arnold D. Robbins,cint_array.c,0,True,,16,"a2f4c46ba3d4cd3de6be372316abc0e0e6518d4c  -  2011-10-25 21:58:39+02:00, 73d24cae0db6cc817db209e5e1ea93b0733d1cca  -  2011-12-26 23:39:48+02:00, e5353c0f447a8628985722296f57fc02dd2e0063  -  2012-05-11 15:05:35+03:00, fcc37ab5b658388a6fa14bcd9c0254454418c96a  -  2012-06-06 20:03:29+03:00, 86024b7f014c286daa68c3a0a223ce51f6e13dfa  -  2012-11-22 16:11:22+02:00, d283194601bc7cb7c071317a8d53a89a3cbac40d  -  2012-12-09 22:04:10+02:00, 6ffa69e5703cd9453a8adfb8ad61f3171f615f46  -  2013-04-16 12:05:30+03:00, c3e4d0cf3f1fd24164e0a58db23b86b56c6dc7c8  -  2013-09-08 12:46:20+02:00, 1cf371db5f30bc9f40a4840f1d1d276ee46619a0  -  2016-05-02 06:50:36+03:00, db17f0d20a03bd851e8e4f005eb6304ad6a93c12  -  2016-05-30 16:05:19-04:00, 3055361c2a022c9ac9ae42ac88c00e3055498a0d  -  2016-10-23 12:12:50+03:00, d391c4885fbfcca9116fcabdb970f0a96934efc9  -  2017-08-04 11:09:09+03:00, d142c8609ceca2d4e2c026d24c3d7b51215a7db9  -  2019-01-28 21:01:56+02:00, 98c0e68100e8d41dee98750cc36b53dcf5ba76aa  -  2019-05-06 21:28:26+03:00, b772cbdb64d399de121a056656a4d275f2b9b167  -  2020-01-24 09:40:48+02:00, 148e858362060f90f05af79189550fe2e0e42f31  -  2020-07-10 11:11:32+03:00",5.177870185148911,1.0,Generalista,Colaborador
John Haque,cint_array.c,1,True,ARRAYDEBUG,5,"1fea520248b42ca995c8797698c60301ea42ffe9  -  2011-08-20 08:28:02-05:00, f0866c5197ee0c01fd1ded16e364cbe612c271be  -  2011-08-21 05:54:38-05:00, 1c06c5c6f0f6d46f63977dd7407d86ccc2614226  -  2012-02-26 06:57:48-06:00, c3033f11415c6323ad6b4503c220d20d68c841a3  -  2012-04-18 04:53:17-05:00, 87dc23679566c5ad96f4869de6aec39c2a4c3aa7  -  2012-04-19 05:27:31-05:00",4.233708297490781,0.8176543918837208,Misto,Autor
Arnold D. Robbins,command.c,61,True,!  YYSTYPE && !  YYSTYPE_IS_DECLARED,46,"6f3612539c425da2bc1d34db621696e6a273b01c  -  2010-11-18 23:00:31+02:00, 8bfefd698dfeec91e11d9dc7da9658b1d9c59a7a  -  2010-11-22 21:05:09+02:00, 817ceaf211807bac2586621d1372419c15459e71  -  2011-02-01 23:12:05+02:00, e7dced088c226280bcb1edb252011d6c186504e4  -  2011-05-04 23:05:28+03:00, a89bd16ff78c74513461af3f676d87d4eb9cfd3c  -  2011-12-31 20:51:11+02:00, 2aa4ca2371c89581a5cb0cbec0882f5ef1efa1f3  -  2012-04-08 14:55:07+03:00, d7dfcfc5bb3fa6aa01d96a079d4a0bc89cf3f5b0  -  2012-04-26 23:23:01+03:00, ed69ad69e9e4603fef71510cfef13d2a8b153ae0  -  2012-04-27 09:58:10+03:00, e5353c0f447a8628985722296f57fc02dd2e0063  -  2012-05-11 15:05:35+03:00, 0d49bc78aa0f761383e4b669dcd83932e2e60dd8  -  2012-10-28 11:20:45+02:00, 93b30fe5b9042edc85acde68befaa7c82a4aac95  -  2012-11-10 21:59:20+02:00, c0790486a2a54a3c7590f7acbe76fac0c918cb98  -  2012-12-15 21:38:21+02:00, f9ff7dc0b9dd7de3a1f46de3b3aed8583c9ed474  -  2013-04-16 11:51:18+03:00, 4ce4e30a2fa25d458cf0c8569ce82a0afe03c8be  -  2014-01-07 20:43:21+02:00, 1e8ab702f8a94ae0c53fc6d65698e037f200b39e  -  2014-02-15 19:27:24+02:00, a76a789747458e3690e44ee81332099a3f80c156  -  2014-03-05 06:00:03+02:00, 3fcce8a32e825dd10384d5276c420c2514442fe2  -  2014-09-15 19:47:03+03:00, 983b6996b019850733fc9cd2ea57352f9dbbf7d8  -  2014-09-28 22:13:13+03:00, c55956b6a10d0a4d0b151c1be976dc9c344c1103  -  2014-12-14 20:38:14+02:00, a07103b076a9a88d89bf063396a74f2272749cf4  -  2015-01-19 06:31:11+02:00, 48f9d87c455f0804424977e2a2185de94bc2b0a3  -  2015-01-24 19:46:06+02:00, edc2856a2ae2dc46037f85652440bd329b1a2c8a  -  2015-08-02 21:41:40+03:00, 6dcb6d9c71c1ed42f68a5468db18b80b790fd281  -  2015-11-26 22:43:17+02:00, db17f0d20a03bd851e8e4f005eb6304ad6a93c12  -  2016-05-30 16:05:19-04:00, 3055361c2a022c9ac9ae42ac88c00e3055498a0d  -  2016-10-23 12:12:50+03:00, 9e419cfbc401e9b9fd45c8e854fdf5ae799261d5  -  2017-07-11 08:17:14+03:00, 5ab1fc39705ac50abc1b2e756d97d875b9f9709a  -  2017-10-08 22:07:34+03:00, 8329bbfb1fe744c8ba0f893b4e673d68aa8fa52e  -  2018-09-16 21:03:52+03:00, 973a253ae8bb26f57ecc97b638cbe9ffb1e147e5  -  2018-11-17 20:39:03+02:00, 663aff4ae012468c54d2e994e839d0e75210ef80  -  2019-01-11 15:14:33+02:00, eceb548b02f0d72ca6a6e9a68bfd615ac9549a64  -  2019-01-25 11:47:18+02:00, de0fcefe4207ab6438556341deea14662a1a3a6f  -  2019-02-02 21:16:38+02:00, 44611db36ba329fab248179e0350d44fcff5e3c2  -  2019-02-25 09:15:02+02:00, 9abeda33e7ce111a266d5e3ec4dafe65c26d5cd0  -  2019-04-18 20:15:15+03:00, 0d6254e250560c027116defc11ffdee410bc683f  -  2019-06-02 21:55:36+03:00, 7feb08d627491b168eba3aa353363358619d58f8  -  2019-09-17 11:46:08+03:00, ef3481f8b2564bbe9c3c43cbced3e8edc9608fb0  -  2019-12-16 21:55:41+02:00, 6514b3a2f5ed8c593d7d49526a27122989e673d0  -  2020-03-09 12:54:05+02:00, 61540ff93c81ad3a12c4831a9fb33dbac09f3632  -  2020-03-15 20:22:54+02:00, 547e0e7a21dc3a4c5f0a222980132b496d1de39b  -  2020-04-10 14:46:29+03:00, c2f36795bec8103c8f144f64fb5b6854072de5b5  -  2020-05-14 20:43:23+03:00, 5aae00200fc44bdfefbb497cf57eb23a9d2517be  -  2020-06-10 17:46:26+03:00, 05c0e575439cd42a712ad1d626886ec3ea74e9bb  -  2020-07-26 14:34:34+03:00, 8110b4b66d9bf0f94b4595aadd4e9439df526fa5  -  2020-08-12 18:10:44+03:00, 0dcd39b002cff7785c38ce535f6e57d4208fefa6  -  2020-08-24 10:25:56+03:00, d562eb482f3180dcd59a332edc91027ea3844d90  -  2021-01-08 11:05:32+02:00",10.212362842153244,1.0,Misto,Colaborador
Arnold D. Robbins,command.c,,,!  lint ||  __GNUC__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,!  yyoverflow || YYERROR_VERBOSE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,!(yyoverflow) || YYERROR_VERBOSE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,( __STDC__ ||  __C99__FUNC__      ||  __cplusplus ||  _MSC_VER),,,,,,Colaborador
Arnold D. Robbins,command.c,,,(!  yyoverflow      && (!  __cplusplus 	 || ( YYSTYPE_IS_TRIVIAL && YYSTYPE_IS_TRIVIAL))),,,,,,Colaborador
Arnold D. Robbins,command.c,,,(defined __STDC__ || defined __C99__FUNC__ \,,,,,,Colaborador
Arnold D. Robbins,command.c,,,HAVE_LIBREADLINE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,RL_READLINE_VERSION		/* < 4.2a */,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYDEBUG,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYERROR_VERBOSE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYINITDEPTH,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYLEX_PARAM,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYLLOC_DEFAULT,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYMAXDEPTH,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYPARSE_PARAM,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYSIZE_T,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTOKENTYPE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTOKEN_TABLE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTYPE_INT16,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTYPE_INT8,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTYPE_UINT16,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYTYPE_UINT8,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_LOCATION_PRINT,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__STDC__ ||  __cplusplus,,,,,,Colaborador
Arnold D. Robbins,command.c,,,lint,,,,,,Colaborador
Arnold D. Robbins,command.c,,,short,,,,,,Colaborador
Arnold D. Robbins,command.c,,,yyoverflow,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYFAIL,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYCOPY_NEEDED && YYCOPY_NEEDED,,,,,,Colaborador
Arnold D. Robbins,command.c,,,! yyoverflow || YYERROR_VERBOSE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYLVAL_INITIALIZE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_IGNORE_MAYBE_UNINITIALIZED_BEGIN,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_INITIAL_VALUE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__attribute__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,! _Noreturn \,,,,,,Colaborador
Arnold D. Robbins,command.c,,,( __STDC__ ||  __C99__FUNC__ \,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_ATTRIBUTE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_ATTRIBUTE_PURE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_ATTRIBUTE_UNUSED,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__GNUC__ && 407 <= __GNUC__ * 100 + __GNUC_MINOR__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,HAVE___ETOA_L,,,,,,Colaborador
Arnold D. Robbins,command.c,,,USE_EBCDIC,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__GNUC__ && !  __ICC && 407 <= __GNUC__ * 100 + __GNUC_MINOR__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,! yyoverflow && ! YYSTACK_RELOCATE,,,,,,Colaborador
Arnold D. Robbins,command.c,,,!defined __UINT_LEAST16_MAX__ && USHRT_MAX <= INT_MAX,,,,,,Colaborador
Arnold D. Robbins,command.c,,,!defined __UINT_LEAST8_MAX__ && UCHAR_MAX <= INT_MAX,,,,,,Colaborador
Arnold D. Robbins,command.c,,,(!defined __UINT_LEAST16_MAX__ && defined YY_STDINT_H \,,,,,,Colaborador
Arnold D. Robbins,command.c,,,(!defined __UINT_LEAST8_MAX__ && defined YY_STDINT_H \,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYPTRDIFF_T,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YY_IGNORE_USELESS_CAST_BEGIN,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__INT_LEAST16_MAX__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__INT_LEAST8_MAX__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__PTRDIFF_MAX__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__UINT_LEAST16_MAX__ && __UINT_LEAST16_MAX__ <= __INT_MAX__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__UINT_LEAST8_MAX__ && __UINT_LEAST8_MAX__ <= __INT_MAX__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,__cplusplus &&  __GNUC__ && !  __ICC && 6 <= __GNUC__,,,,,,Colaborador
Arnold D. Robbins,command.c,,,defined YY_STDINT_H,,,,,,Colaborador
Arnold D. Robbins,command.c,,,! yyoverflow,,,,,,Colaborador
Arnold D. Robbins,command.c,,,YYPRINT,,,,,,Colaborador
Arnold D. Robbins,copyleft.c,0,True,,2,"483a58b779f2bd6c5fff64c9429a766d33e46a41  -  2010-07-02 15:49:42+03:00, f3d9dd233ac07f764a554528c85be3768a1d1ddb  -  2010-07-02 15:53:23+03:00",4.719,1.0,Generalista,Autor
Arnold D. Robbins,dcgettext.c,25,True,!(PATH_MAX) && (MAXPATHLEN),5,"bc70de7b3302d5a81515b901cae376b8b51d2004  -  2010-07-16 13:09:56+03:00, fae4762eba9ff7bb466a600130e9c90eaac6b0bc  -  2010-07-16 13:14:38+03:00, e888f1834b88270590b7e04d64c03c75863e4565  -  2010-07-16 13:17:58+03:00, 85c0d5edb781c9f31b79e48452b1ca68643f41de  -  2010-07-16 14:40:49+03:00, 315bd501ca696bc3e3c938b4604d8dac7a6f512f  -  2010-07-16 14:47:02+03:00",5.211,1.0,Misto,Autor
Arnold D. Robbins,dcgettext.c,,,!(PATH_MAX) && (_PC_PATH_MAX),,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,!HAVE_STRCHR && ! _LIBC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,(HAVE_SYS_PARAM_H) && !(PATH_MAX) && !(MAXPATHLEN),,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,(_POSIX_VERSION) || ((HAVE_LIMITS_H) && !(__GNUC__)),,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,HAVE_ALLOCA,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,HAVE_CONFIG_H,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,HAVE_SETLOCALE &&  HAVE_LC_MESSAGES &&  HAVE_LOCALE_NULL,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,HAVE_STRING_H ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,HAVE_UNISTD_H ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_ALL,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_COLLATE,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_CTYPE,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_MESSAGES,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_MONETARY,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_NUMERIC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_RESPONSE,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,LC_TIME,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,PATH_MAX,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,STDC_HEADERS ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,_LIBC,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,_POSIX_PATH_MAX,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,__GNUC__ && ! C_ALLOCA,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,__set_errno,,,,,,Autor
Arnold D. Robbins,dcgettext.c,,,errno,,,,,,Autor
Arnold D. Robbins,dcigettext.c,33,True,! PATH_MAX &&  MAXPATHLEN,5,"fae4762eba9ff7bb466a600130e9c90eaac6b0bc  -  2010-07-16 13:14:38+03:00, e888f1834b88270590b7e04d64c03c75863e4565  -  2010-07-16 13:17:58+03:00, 6cc7d587a710606d3fe52222707739c7cc1b8651  -  2010-07-16 13:22:00+03:00, 85c0d5edb781c9f31b79e48452b1ca68643f41de  -  2010-07-16 14:40:49+03:00, 315bd501ca696bc3e3c938b4604d8dac7a6f512f  -  2010-07-16 14:47:02+03:00",5.211,1.0,Misto,Autor
Arnold D. Robbins,dcigettext.c,,,! PATH_MAX &&  _PC_PATH_MAX,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,! _LIBC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_ALLOCA,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_CONFIG_H,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_SYS_PARAM_H && ! PATH_MAX && ! MAXPATHLEN,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_SYS_PARAM_H ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_TSEARCH ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,HAVE_UNISTD_H ||  _LIBC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_ALL,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_COLLATE,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_CTYPE,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_MESSAGES,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_MESSAGES_COMPAT,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_MONETARY,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_NUMERIC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_RESPONSE,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,LC_TIME,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,PATH_MAX,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_GNU_SOURCE,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_LIBC,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_LIBC || HAVE_ICONV,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_POSIX_PATH_MAX,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_POSIX_VERSION || ( HAVE_LIMITS_H && ! __GNUC__),,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,_WIN32 ||  __WIN32__ ||  __EMX__ ||  __DJGPP__,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,__EMX__,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,__GNUC__,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,__GNUC__ && __GNUC__ >= 2,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,__set_errno,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,errno,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,offsetof,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,INTUSE,,,,,,Autor
Arnold D. Robbins,dcigettext.c,,,INTVARDEF,,,,,,Autor
Arnold D. Robbins,dcngettext.c,2,True,HAVE_CONFIG_H,5,"fae4762eba9ff7bb466a600130e9c90eaac6b0bc  -  2010-07-16 13:14:38+03:00, e888f1834b88270590b7e04d64c03c75863e4565  -  2010-07-16 13:17:58+03:00, 6cc7d587a710606d3fe52222707739c7cc1b8651  -  2010-07-16 13:22:00+03:00, 85c0d5edb781c9f31b79e48452b1ca68643f41de  -  2010-07-16 14:40:49+03:00, 315bd501ca696bc3e3c938b4604d8dac7a6f512f  -  2010-07-16 14:47:02+03:00",5.211,1.0,Misto,Autor
Arnold D. Robbins,dcngettext.c,,,_LIBC,,,,,,Autor
