desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,qtd_commits,commits,doa_a,doa_n,classificacao,autor
Aj,card-rtecp.c,0,True,,4,"7931ded481170704ca047ae5442e5a6b2a299926  -  2009-06-24 15:26:37+00:00, a3b0d6ae84e12cc7b56b0838443154e1a432abd6  -  2009-06-28 07:26:55+00:00, d22a2483c03d2bbadf93d529ecb4bacfa2d1c8e2  -  2010-03-04 08:14:36+00:00, 6545b42c02ce11b89bf796f773d5c8e851016d3d  -  2010-03-15 12:17:13+00:00",3.9150382715982115,1.0,Generalista,Autor
Martin,card-rtecp.c,0,True,,7,"d672fde4499fef4380cc3d8b88e496986687ec03  -  2009-09-14 08:46:59+00:00, 2a6c41be277e2fb7dcb1e6723720918a96c95b00  -  2009-09-16 11:29:54+00:00, 9da39d84629fe22492989b640fc9f7fcc30bb4fc  -  2009-10-03 07:48:28+00:00, 64f95782020f6305810a4550fc33762377dfab16  -  2009-10-03 09:31:07+00:00, ea370692724dabe3c2b13b35e3623376c12e668c  -  2009-10-05 20:10:07+00:00, 38ba3ad18d0b6dbe33c7e98bbefcdb2eb3c6bb7f  -  2009-11-13 11:32:12+00:00, d1d64f9dfed286fa3d641560f0da655cdeb26b9e  -  2011-01-02 12:54:44+00:00",3.338690107360269,0.8527860714877089,Generalista,Colaborador
Frank Morgner,card-rutoken.c,0,True,,8,"bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, 439a95f2d26a0d924ca9cab27fbde43cd74d1522  -  2018-05-18 23:49:29+02:00, 410cdf0dcc2dce62f0d4bac00619ddd77920b279  -  2018-01-23 13:53:23+01:00, 9c2afad4171d866f59e56d3d4749135a9d8781b5  -  2018-06-20 00:56:01+02:00, cf55cdc637a2bd6c4fde76d2f038d32d87ba0c8f  -  2018-11-22 09:14:50+01:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 00a150f74ccdac71b48a8e8531c5ecd1fdd9053d  -  2018-11-22 23:10:49+01:00, a899a46b09a48db42d61e416035364bdf8f4537e  -  2018-11-23 21:54:14+01:00",3.53536235223376,0.9855937083878874,Generalista,Colaborador
Ludovic.Rousseau,card-rutoken.c,4,True,BIG_ENDIAN_RUTOKEN,2,"0ecc294ed8bea00c712e90b0db3ea29eef935730  -  2007-12-17 13:39:20+00:00, bf9d6beaac8bd079d4cb77bd90711133f90d1f0d  -  2008-01-03 08:59:14+00:00",3.587038271598212,1.0,Misto,Autor
Ludovic.Rousseau,card-rutoken.c,,,DEBUG,,,,,,Autor
Ludovic.Rousseau,card-rutoken.c,,,HAVE_OPENSSL,,,,,,Autor
Ludovic.Rousseau,card-rutoken.c,,,FORCE_VERIFY_RUTOKEN,,,,,,Autor
Andreas Schwier,card-sc-hsm.c,0,True,,29,"f678b68650dd4a5c0588b5a5fa8837141a011d41  -  2012-08-07 16:00:42+02:00, 03632f336e5987d31fc187a5489140987c37089b  -  2012-08-11 17:47:21+02:00, dc927fbe3cbbcff85a267e3ada509b7ee9857c91  -  2012-08-11 21:21:31+02:00, efb4673ec8e3c307062f89600b7c890b349d4336  -  2012-08-13 11:34:18+02:00, 46efb61a2b844990500f667bbbcc120882e7bf37  -  2012-08-13 15:37:08+02:00, 2e0ef7a0ab3d92fa3d20f6a7c15e48291fbdaef0  -  2012-08-16 16:00:30+02:00, d180fc324c8da81c32e298a3403c8af08333c631  -  2012-08-20 20:36:55+02:00, cdfc22be732c047b6775c59b67f64ae921c1c131  -  2012-08-24 09:39:45+02:00, d5ee8a80b501e4bfec08b3d3e78bb4d46970cf21  -  2012-08-26 15:14:21+02:00, 72786abe1f95763532a4c2462e332caaa7557908  -  2012-09-27 15:50:15+02:00, aaedef70b503b49c5b731e8c4e000751c3b510bb  -  2012-10-14 21:01:28+02:00, ffb20e5916550f0dd00592efa113ea23a364ebef  -  2012-10-14 14:35:46+02:00, ae1b96e5b2cb1e51194d43a5aa4e2e61ff362a7c  -  2013-04-29 17:24:21+02:00, 962cba98db36cfe39f9b977cf69f4e98149aca99  -  2013-06-04 09:32:51+02:00, 4604dac3a7aeb7f85b81c6b14cef8daf4e9af714  -  2013-08-29 11:18:44+02:00, d1ba6164ad391c3ff1549966844f9d3740d8f4cd  -  2014-01-08 16:07:13+01:00, 9e54756e1bed0b908f8a068a2f54c8a596a8d7f4  -  2014-01-08 19:32:53+01:00, b2dcae34cac205cb27835fb0be7d26a1965c8538  -  2014-11-03 15:52:54+01:00, d014056f1d7e2513f4b421a7b8cd2206dd619a7e  -  2014-11-04 17:11:34+01:00, d6774aae40710d5243a6a3ee86387343467a02f7  -  2015-08-04 17:51:46+02:00, 72e25db360fd4d3dadd3c8bd5e40d7da2a4c967a  -  2015-09-03 21:18:40+02:00, d8d47bb06fdc405c5367528547357e5ac6411694  -  2015-09-23 15:38:57+02:00, 06f296b978ceecfa9cdd3a50b0d2042d2cc668d0  -  2015-12-09 22:10:54+01:00, b9cf74361c50176862f7f5ce45391f2c94d94d42  -  2016-02-18 18:25:34+01:00, 31941bc3d9b9c278786cdc754e6a51c490f5b3ad  -  2018-06-06 16:34:17+02:00, 2b60a0db0f6c39783acb55e58f5d0dcfceeecb40  -  2018-08-30 09:40:56+02:00, aae529547c498177feaffb40eadd612d99fc5122  -  2019-09-16 18:15:57+02:00, 7858f3cd069df160058a939fcfe08fa5f0f16e47  -  2019-12-04 15:50:43+01:00, 32b49894c5991a63fcb913c3e5bc6dc3af9c3c22  -  2019-12-04 16:17:31+01:00",6.813102619851071,1.0,Generalista,Colaborador
Frank Morgner,card-sc-hsm.c,3,True,ENABLE_OPENPACE,27,"e3649fb7defd39b73a335fccab99f47ed6a595c5  -  2013-05-27 16:44:32+02:00, d21830344f55976f5b00a04727d81c2491a64747  -  2013-05-25 04:22:28+02:00, bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, 85b79a33320b615c923a6a03b6d295d7543b3f55  -  2015-08-04 23:06:25+02:00, 2d9802308f5c7b0190e73f3f5ac1b61345689148  -  2015-08-26 02:39:28+02:00, e7915ec198a4f2861141157b8fcd6e4e1322eaff  -  2017-02-22 09:32:18+01:00, 9d15326de1779209d929a4642a53a252fc4bd7dc  -  2017-04-13 12:46:05+02:00, 74ec7b04ffda539819eb8bfd6a0e766e69d8c946  -  2017-03-23 16:45:31+01:00, b7de5888a0d9012c99e5f624bab1b98671fc7446  -  2017-05-04 13:53:50+02:00, 3131282760e5958e2178ef802ae7d23a7bb3061b  -  2017-05-29 12:30:24+02:00, 3e5fc896b79c2dd4e7b8541ad82e53b6fd183ad6  -  2017-05-29 15:04:58+02:00, def06389bfeec4eabfb88801c388ae30a6f7b693  -  2017-07-19 00:09:36+02:00, 7a39d6d058fb7af1987d38a98860bb065e8a0262  -  2017-07-21 14:05:47+02:00, a007ab7820357c466d28ac442b53ab71e5dbd4b5  -  2017-06-30 14:52:08+02:00, dfd18389346296f8e4617832e0d5f4171835620d  -  2017-09-24 22:14:19+02:00, 04a7075290bcfaa16a9150255e4bed5c604d3d80  -  2017-08-02 23:12:58+02:00, 9c025280a68b6666db374e129114d9852433d067  -  2017-10-31 09:31:29+01:00, 3e7f7e632c8562db7ffbe9d712dd020cb806825d  -  2017-11-29 14:18:09+01:00, b2cca652373ac19933d88ed6b8563ba6d6b44ac5  -  2017-12-04 15:59:12+01:00, 36894c87cf8aa5cce28f71cc6715e8749c88a422  -  2018-02-07 12:00:09+01:00, cbba3b82f22fca7816c4b4c89184185fbfeaa4c5  -  2018-01-23 14:10:26+01:00, 9150d92447491c0cc3ab2d099a6de7269a8127e9  -  2018-06-19 23:22:00+02:00, da40c61d13eed8f9ee3e0a064bd2002724927649  -  2018-07-27 11:54:10+02:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 1eda4c1795a64f8dc861ced1adffff9a33264130  -  2018-12-04 00:31:43+01:00, 7f7bcbff5268045c26dd7f93489a4d78b3f206cb  -  2019-01-17 14:43:28+01:00, 155b197932fc1cf99d488f6ec91de6273511f19e  -  2019-03-05 13:45:42+01:00",6.471725684306489,0.9498940564097882,Misto,Colaborador
Frank Morgner,card-sc-hsm.c,,,_WIN32,,,,,,Colaborador
Frank Morgner,card-sc-hsm.c,,,ENABLE_SM,,,,,,Colaborador
Jey,card-setcos.c,0,True,,21,"c344e28a9269353884cb7082a4f9830ea6a74bed  -  2001-12-22 20:43:09+00:00, 2b99f2df144e240cb8a4369e25c50dd11809198c  -  2001-12-25 20:45:48+00:00, 7ff4c4544c7f5333f640eb01cb81d790ab83f91b  -  2002-01-08 13:56:50+00:00, 5c993e1136efbf78f14510ea13475c0fe61c8870  -  2002-01-10 23:02:48+00:00, 54e5d23e9300517b809d55125077573df7e4fb76  -  2002-01-17 11:44:27+00:00, d9792242cc5c7bdf24d14d0084ef26251f423f8d  -  2002-01-20 21:20:09+00:00, 709727d469954f09f96492a219ecb60b334a62a2  -  2002-02-11 15:55:34+00:00, 61fc1f93270daca5f10699d3a2037383ae83a6e6  -  2002-02-20 09:56:47+00:00, e78dc964403cc301bc19ccf0607beff6ffff4f26  -  2002-02-21 18:53:23+00:00, 3fa1b27736355eb65c6df227678929980f77e16b  -  2002-02-24 19:32:14+00:00, 04dfc47d92ebfbccce826c4fcee970ea7f69c466  -  2002-02-26 11:23:25+00:00, 4fa7283ae2559ca037c6799db2141fcf5c449671  -  2002-02-26 11:27:49+00:00, 4ac49d6e88af07b7b7b5f83226270b74e3a43930  -  2002-03-01 11:52:55+00:00, 3416461c4bcf29dc9f32688bad8f7f46e7a93424  -  2002-03-08 05:59:57+00:00, ae306cf06f8948bab831e5cdd7fcdba875eb9734  -  2002-03-10 11:48:57+00:00, 3fa7a056f15cf86511b25644dbedadfaea7f3b10  -  2002-03-19 10:04:11+00:00, ffe0282a93bccd4a955767333d3f1f0948e9cde4  -  2002-03-24 14:06:40+00:00, 7ddcb3d6922f870ac114e7169f739151e89a8143  -  2002-03-28 14:13:36+00:00, 369889ace566ffaf2ef9cd68b2601e903fdf2be8  -  2002-04-02 21:26:42+00:00, 22636c2df9e57e71c19ccc8e8f1909de43b5117a  -  2002-04-05 14:46:44+00:00, 28b4a1b9f85faaed0c4a76292375f8cc2bf10137  -  2002-06-03 15:05:58+00:00",6.490120827809518,1.0,Generalista,Autor
Frank Morgner,card-starcos.c,0,True,,23,"bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, b232c9b675fb286a5a9df02fb1fb5f39cbc96cd2  -  2016-06-30 08:25:44+02:00, 5918e005d7c4cc35ec520c484e2380eb05af3b1b  -  2017-09-12 11:34:55+02:00, 0502a839c654555220964e9f4d58ca508471472e  -  2017-09-13 12:21:59+02:00, b7b6680f389583cff8dba0b1e3cfc3cf9bc2193e  -  2017-09-20 13:36:43+02:00, b05273b01e814fb37f1e4edafa07d1c3e5e196d3  -  2018-02-20 14:45:54+01:00, e2ba2f81926760c0dc816f0a61b16a11743c57c6  -  2018-02-20 17:46:10+01:00, c3ffdecd0be586dc45e2402d40c1f2a3c43ea2ff  -  2018-02-21 14:07:53+01:00, d29bdf9da0712ddade161fd684ca532b757f4cdf  -  2018-02-22 19:48:28+01:00, 196c8389572b72fa1b837c209d798185cb58686f  -  2018-02-23 23:15:03+01:00, 01810fcb664416d9e749a9cc717acdf17c34c38f  -  2018-02-26 09:30:38+01:00, a97fc86cc93f35c37e11a59a645b8cba9cbf29e2  -  2018-02-27 21:54:50+01:00, fc64c87c5cdc7053a877c5c1a2d6a39be42f5492  -  2018-04-05 17:47:44+02:00, 784435d00c4e646c16dfab2613d20b5d57af972d  -  2018-02-16 17:57:21+01:00, fcf00e66cd5da51e2631b5df6c2312895fadcfdb  -  2018-08-20 14:27:02+02:00, ac276b1202aa82771323d7cebb498c80e4bd01e9  -  2018-10-11 22:50:37+02:00, cf55cdc637a2bd6c4fde76d2f038d32d87ba0c8f  -  2018-11-22 09:14:50+01:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 00a150f74ccdac71b48a8e8531c5ecd1fdd9053d  -  2018-11-22 23:10:49+01:00, a899a46b09a48db42d61e416035364bdf8f4537e  -  2018-11-23 21:54:14+01:00, 3fe198f21e589631a603a886c30611620cfbbb2c  -  2019-01-14 10:35:00+01:00, 4916d07ff2a370b10446fa5c4986a5de3c068caf  -  2019-01-15 16:52:46+01:00, b7b501d0a51dfa91598c6ed3180b909cfde6ff32  -  2019-05-10 18:18:36+02:00",5.692190175795846,1.0,Generalista,Colaborador
Nils,card-starcos.c,0,True,,21,"ac5fea091aa702ba054bc159ef97d6afcb1a8fa7  -  2004-04-17 09:05:54+00:00, 8d9ace2d7f484cea63911f03a7560e376d3bafdd  -  2004-07-19 16:51:41+00:00, f8c603f5592dbef3f67bf167712121c92d3e8462  -  2004-08-21 10:53:09+00:00, 5ebccf1842bdb5fecd2fd8fb98fd7ded7518b3e1  -  2004-09-17 19:13:30+00:00, 1249c9c2ab53f5fa197db428d7a35d771c2376cd  -  2004-09-28 20:06:04+00:00, 5e552bddc1717181976769f031eec7ca9bb82a4b  -  2005-01-13 20:28:57+00:00, 6e05b6bfbce160ab5507ef5d925d7c7dbb74ec80  -  2005-02-01 19:03:39+00:00, f2cf81ba199e70f443b164c3761985f7b642d08f  -  2005-02-04 22:11:08+00:00, 817e26a362b06ceb6422d80b0d3c34aeb08413ba  -  2005-07-18 07:26:41+00:00, a1261369e26507a45ed85273c8b179cc80ce2170  -  2005-07-18 21:30:30+00:00, 69ffd496b2a55a77570428129ae1d909385bdcd8  -  2005-08-05 17:18:10+00:00, 45a9d058300a6ede802b57a17380104295561ee0  -  2005-08-08 10:22:14+00:00, f6c95792fe8e763dc8b71baf4fc676102b8a9f37  -  2005-09-07 08:33:55+00:00, 47ee84e72d1355db126b5e5784fb5021bf199399  -  2005-10-30 19:08:06+00:00, 3a803dfe3baead1c0c3bcaa98447dcb998328822  -  2005-11-20 21:53:34+00:00, 0a23e307afad57ddb151f52328673e8279dca1de  -  2005-11-26 10:03:38+00:00, 1376a07cfa0f57ccaeeb56dc34138c77c32c5dc2  -  2005-12-12 20:38:19+00:00, de4b5c280f2b4f83e885de13440c27242d1fdc29  -  2006-01-11 23:41:17+00:00, 9e5ed96912985c745310f4d09a8954794e1583a3  -  2006-05-03 07:16:38+00:00, eb3b27709ce64820cb71e58891b32de7b9691875  -  2006-09-22 14:18:22+00:00, bf389495a891a413bea65ad6c7eea33bac4fcfb4  -  2006-09-22 14:34:51+00:00",5.355395105081461,0.9408320768785108,Generalista,Colaborador
Aet,card-tcos.c,0,True,,10,"d81d10ba9013aa7ed9a733c7abb45ea7e578ee5f  -  2002-04-05 10:44:51+00:00, e681dc41654225607b85a990f834fab52529a45d  -  2002-05-13 12:23:21+00:00, 763fc167047b126c5f19bcfae05c6a9651d133b2  -  2003-08-25 14:21:18+00:00, 5616dba08ea576ab8730ae48edb0fcd544973947  -  2003-09-03 09:28:55+00:00, 55e170e0acc4598dcdee5801a5f6558ce258e556  -  2004-12-15 13:53:36+00:00, bd0f86f69c7ababc613cd41d3fcee99a3bdb8e90  -  2005-02-04 20:29:35+00:00, 69d2e9014d3b5074afbb723ee20637bd493e1407  -  2005-02-06 19:40:40+00:00, ece96aff984a2e704ea59b40b24cf975bb5abef9  -  2005-02-09 11:33:37+00:00, 73aa98987591feeb963212a36f8839dd0bfa3227  -  2005-02-09 14:47:46+00:00, 32b417cbf3b325230b89d46abd271418f80890e2  -  2005-02-10 10:07:13+00:00",3.5646797594697377,0.7510916273478733,Generalista,Colaborador
Frank Morgner,card-tcos.c,0,True,,17,"2e04fa99c11c47b2c5c7f5b4bd5474bc310e51ad  -  2015-01-28 07:39:35+01:00, bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, 7fe4819a025a7e964f06b5777945463469e2e48b  -  2015-04-29 23:22:27+02:00, b96ba14aae3218b2152b7634de2f643632ce93ad  -  2015-10-09 11:09:57+02:00, 0502a839c654555220964e9f4d58ca508471472e  -  2017-09-13 12:21:59+02:00, 4444d24f5979bb1d0066d59762c055db1c8c77b5  -  2017-11-15 08:25:07+01:00, c3ffdecd0be586dc45e2402d40c1f2a3c43ea2ff  -  2018-02-21 14:07:53+01:00, 196c8389572b72fa1b837c209d798185cb58686f  -  2018-02-23 23:15:03+01:00, 360e95d45ac4123255a4c796db96337f332160ad  -  2018-05-25 23:34:14+02:00, 0b44793900ee9ad72909242da761702e23b12167  -  2018-07-04 17:51:35+02:00, cf55cdc637a2bd6c4fde76d2f038d32d87ba0c8f  -  2018-11-22 09:14:50+01:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 00a150f74ccdac71b48a8e8531c5ecd1fdd9053d  -  2018-11-22 23:10:49+01:00, a899a46b09a48db42d61e416035364bdf8f4537e  -  2018-11-23 21:54:14+01:00, 9d294de90d1cc66956389856e60b6944b27b4817  -  2020-06-04 10:04:10+02:00, 0f0e0b2e3098b6f35534868b4f47fa82cd36a2ae  -  2020-06-05 08:31:19+02:00, 180c57fd1578b13230499d608b41bf874f59d8d4  -  2020-06-05 09:43:38+02:00",4.745998530241546,1.0,Generalista,Colaborador
Jakub Jelen,card-tcos.c,0,True,,10,"424eca8bef0fc0d141410437ecd0d0b7ad740b06  -  2019-12-02 12:47:36+01:00, bee5c6d6396b07543e3c24bab2fad275ccf9de91  -  2019-12-03 10:36:59+01:00, 88e3c44f2257fd8971b1b77472d0feaca434a0c7  -  2019-12-03 10:49:41+01:00, 53395f407529b2e6ad7df9a92209073640f31714  -  2020-06-04 10:02:44+02:00, 1819ca33d616f4b50d8a2e6444a15a0a5a4c157b  -  2020-06-04 10:17:19+02:00, d141b35596685dddb254a2c2ed69f91f14a96a56  -  2020-06-04 10:20:48+02:00, fa719b301fd0c35b61c1d2842a84ba53763f1082  -  2020-06-04 10:54:39+02:00, e6848b6d88ed3c047a8975705cb032ede5442418  -  2020-06-04 11:08:01+02:00, 71d1f69a3a8b7e6436c1747945227fc66f4c6fda  -  2020-06-04 11:08:25+02:00, 62403eec34d3dadb1a81c94f6b4803b7c1be55b3  -  2020-06-05 10:38:18+02:00",3.5646797594697377,0.7510916273478733,Generalista,Colaborador
Jey,card-tcos.c,0,True,,11,"709727d469954f09f96492a219ecb60b334a62a2  -  2002-02-11 15:55:34+00:00, 262e5c20837601e3134dba0fedc9eff5807ad08e  -  2002-02-15 23:17:58+00:00, 61fc1f93270daca5f10699d3a2037383ae83a6e6  -  2002-02-20 09:56:47+00:00, 3fa1b27736355eb65c6df227678929980f77e16b  -  2002-02-24 19:32:14+00:00, 4fa7283ae2559ca037c6799db2141fcf5c449671  -  2002-02-26 11:27:49+00:00, 4ac49d6e88af07b7b7b5f83226270b74e3a43930  -  2002-03-01 11:52:55+00:00, 3416461c4bcf29dc9f32688bad8f7f46e7a93424  -  2002-03-08 05:59:57+00:00, 22636c2df9e57e71c19ccc8e8f1909de43b5117a  -  2002-04-05 14:46:44+00:00, 03d58e7956030115e244d92cde5deca8d95b9a07  -  2002-05-09 10:22:42+00:00, d9a788350ddc30d620cb5647ccc58bca7ece951d  -  2002-05-09 10:34:18+00:00, 0810ccf4af0b832e63ac4fa59807d9e87f4c6696  -  2002-08-21 10:15:58+00:00",3.7332330273021563,0.7866064440420623,Generalista,Colaborador
Aj,card-westcos.c,4,True,DEBUG_SSL,8,"e31d2ff966445f5c0fd8956b48fe16528f22eda6  -  2009-09-11 09:48:51+00:00, 3dbc0a714308980a8f35c82160a94609e888f6b2  -  2009-09-12 07:04:48+00:00, 46b55bb870ebc84783f5e9c61cc6dbc6bbf1e8d6  -  2009-10-06 06:34:05+00:00, b7de6380e8bf1ad66066da30d37d3eda9f6429cc  -  2009-10-06 06:36:21+00:00, ff9951d94d29bc644a6abf9cc79b4b5879ecc1bb  -  2009-10-06 07:36:51+00:00, 5926c08c9198c3282b7828af0f3c2ceb8a0be1dc  -  2009-10-22 18:28:25+00:00, d22a2483c03d2bbadf93d529ecb4bacfa2d1c8e2  -  2010-03-04 08:14:36+00:00, 6545b42c02ce11b89bf796f773d5c8e851016d3d  -  2010-03-15 12:17:13+00:00",3.4637332722618988,0.8328904493584655,Misto,Colaborador
Aj,card-westcos.c,,,ENABLE_OPENSSL,,,,,,Colaborador
Aj,card-westcos.c,,,HAVE_CONFIG_H,,,,,,Colaborador
Aj,card-westcos.c,,,min,,,,,,Colaborador
Frank Morgner,card-westcos.c,1,True,ENABLE_OPENSSL,12,"b483d1d27dd7eb299035d1bf06458b4c3cb4b3e0  -  2014-03-01 17:00:12+01:00, 7a34c204c1904b789a1842003071b4da3d7c0932  -  2015-01-22 20:29:33+01:00, bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, be073396be865c3b35c670a1abfab9e6d259639d  -  2015-09-17 21:50:19+02:00, 9a82ddea8aa8d119e0d2890b6fcd79c2c3da7aa4  -  2015-10-14 22:26:53+02:00, 00daa3f53566d46d7728e7dc59617879b08a3cf6  -  2015-10-14 22:27:32+02:00, b96ba14aae3218b2152b7634de2f643632ce93ad  -  2015-10-09 11:09:57+02:00, 34b6d95ec655ed69616223d1410dada4489e7398  -  2015-10-09 17:37:21+02:00, a649d66b02ba62f5c6ba861235e2ee68b7250d90  -  2015-11-01 10:49:19+01:00, 8de544653c049b996786bb7c1600276841487e06  -  2017-11-13 15:11:58+01:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 7a7ff5042212386eba0b96c34163735187fe5954  -  2019-01-24 14:24:07+01:00",4.158690107360268,1.0,Misto,Colaborador
S,card-westcos.c,0,True,,1,052775325a95c2269d7c15203a68fd9c1958b340  -  2009-11-20 12:26:04+00:00,3.3552080525310384,0.8067944390934094,Generalista,Autor
Frank Morgner,card.c,1,True,INVALIDATE_CARD_CACHE_IN_UNLOCK,36,"07818329ab93d0bce94fe6e8db3746f81f8110fb  -  2013-05-27 12:24:30+02:00, 7a34c204c1904b789a1842003071b4da3d7c0932  -  2015-01-22 20:29:33+01:00, 00330b2c7937bbceae3e3ebfae112c626c7ae231  -  2015-01-24 22:16:22+01:00, 7c497b324f8a79cec3dc374373efe6e2040bab2b  -  2015-01-28 05:51:00+01:00, a7a903fd811fbe95606fad4b8087f936d6f711cf  -  2015-04-14 13:26:27+02:00, bcb5fc15e5b6224d2bdd8edb3c0346812dc89d38  -  2015-04-22 23:55:33+02:00, 7cec500e549471cdbac2905eb6f5ae50cba2a4ee  -  2015-07-22 17:25:35+02:00, c92e3b4f9820c39209bb63e9b484c8afd103fe20  -  2015-07-28 09:49:44+02:00, 85b79a33320b615c923a6a03b6d295d7543b3f55  -  2015-08-04 23:06:25+02:00, 2d9802308f5c7b0190e73f3f5ac1b61345689148  -  2015-08-26 02:39:28+02:00, e1073c09eac5238d636219def5eb2623a919b0f9  -  2015-10-14 23:22:35+02:00, 60f2d063085ffec2751bca9936842d558b3d0230  -  2016-06-20 11:43:27+02:00, 40acedcc218c7770243a94eb5bc9d43078dd2209  -  2015-11-11 00:28:16+01:00, 70313512ad9fc4b9e5d672493c3fe86b81de02bd  -  2017-04-02 22:35:59+02:00, e7915ec198a4f2861141157b8fcd6e4e1322eaff  -  2017-02-22 09:32:18+01:00, 6bfb39454bcb51bec350037ca15b760c244a8fd9  -  2017-04-20 21:08:49+02:00, fc64c87c5cdc7053a877c5c1a2d6a39be42f5492  -  2018-04-05 17:47:44+02:00, 410cdf0dcc2dce62f0d4bac00619ddd77920b279  -  2018-01-23 13:53:23+01:00, 2c0d1b9ab0bd49a5252415d6a91324977a4ba0ce  -  2018-07-05 14:02:16+02:00, a0b6643fa770e2bf797e87c14f51b4b4576d0dd3  -  2018-07-14 04:16:39+02:00, 9294058d5ce28a4ec44b0131f66189bc529726f4  -  2018-07-28 16:52:29+02:00, ff8ec86f26fb64f2e1109157fb799652b9bd0d8a  -  2018-08-20 14:37:20+02:00, ad83c2c5a98e3208abffb5dca3024caed5664636  -  2018-11-20 12:48:58+01:00, cf55cdc637a2bd6c4fde76d2f038d32d87ba0c8f  -  2018-11-22 09:14:50+01:00, 24b50a4277e94a0b654e744045b30dd730389270  -  2018-11-22 09:31:29+01:00, 00a150f74ccdac71b48a8e8531c5ecd1fdd9053d  -  2018-11-22 23:10:49+01:00, a899a46b09a48db42d61e416035364bdf8f4537e  -  2018-11-23 21:54:14+01:00, f2145eca79f1bc54a5c3ac9056748e58954a4899  -  2018-11-30 18:09:39+01:00, 7a7ff5042212386eba0b96c34163735187fe5954  -  2019-01-24 14:24:07+01:00, 27526de0219f42a666eaadf1e484ea96a9ba8db9  -  2019-01-16 07:35:58+01:00, b6be87a348b9364ad0e3e00781017a76613e59bd  -  2019-08-07 23:58:25+02:00, 14aaa64d3e34ac18ce6fb7b8f2a27eef5e783f5a  -  2020-01-30 21:49:53+01:00, 91af2c7513b72d561628098b4d178e8ebe358188  -  2020-01-30 23:49:36+01:00, 1f9b3f35383e2d7384741684eb4a25b791c9257f  -  2020-01-30 23:54:45+01:00, ad8b9f50349029dd747a5ef09d6f1313f2e0b3fa  -  2020-01-31 14:47:45+01:00, 70baccbe954605be6a40d0a8a60c7730e02c9771  -  2020-01-31 15:04:08+01:00",7.530060850864242,1.0,Misto,Colaborador
